"Data";"Ocorrência";"Freqüência";"Tensão R";"Corrente R";"Fat,Pot, R";"Tensão S";"Corrente S";"Fat,Pot, S";"Tensão T";"Corrente T";"Fat,Pot T"
"09/07/2019 19:23:10";"01";"60";"223,39";"45,67";"-0,99";"221,21";"27,65";"1";"220,87";"38,05";"-0,94"
"09/07/2019 19:23:20";"01";"60";"223,31";"47,42";"-0,99";"221,14";"29,22";"1";"220,81";"39,97";"-0,94"
"09/07/2019 19:23:30";"01";"60";"223,31";"46,45";"-0,99";"221,14";"28,1";"1";"220,82";"39,4";"-0,94"
"09/07/2019 19:23:40";"01";"60";"223";"44,7";"-0,94";"220,62";"34,12";"-0,97";"220,71";"41,47";"-0,94"
"09/07/2019 19:23:50";"01";"60";"222,92";"42,27";"-0,94";"220,59";"35,82";"-0,97";"220,78";"40,9";"-0,94"
"09/07/2019 19:24:00";"01";"60";"223";"41,52";"-0,94";"220,62";"35,2";"-0,96";"220,82";"40,2";"-0,94"
"09/07/2019 19:24:10";"01";"60";"222,98";"40,35";"-0,94";"220,64";"34,1";"-0,97";"220,85";"39,15";"-0,94"
"09/07/2019 19:24:20";"01";"60";"223,2";"46,67";"-0,99";"220,92";"32,82";"1";"220,81";"41,9";"-0,94"
"09/07/2019 19:24:30";"01";"60";"223,37";"46,27";"-0,99";"221,17";"28,35";"1";"220,89";"39,6";"-0,94"
"09/07/2019 19:24:40";"01";"60";"223,42";"46,32";"-0,99";"221,23";"28,4";"1";"220,98";"39,57";"-0,94"
"09/07/2019 19:24:50";"01";"60";"223,56";"47,4";"-0,99";"221,35";"29,15";"1";"221,03";"40,45";"-0,94"
"09/07/2019 19:25:00";"01";"60";"223,45";"42,92";"-0,94";"221,14";"32,32";"-0,96";"221,23";"39,77";"-0,94"
"09/07/2019 19:25:10";"01";"60";"223,34";"43,05";"-0,94";"220,89";"36,37";"-0,96";"221,23";"41,87";"-0,94"
"09/07/2019 19:25:20";"01";"60";"223,46";"42,17";"-0,94";"221,09";"35,52";"-0,97";"221,42";"41,02";"-0,94"
"09/07/2019 19:25:30";"01";"60";"223,64";"41,02";"-0,94";"221,25";"34,22";"-0,96";"221,6";"39,85";"-0,94"
"09/07/2019 19:25:40";"01";"59,8";"224,06";"45,5";"-0,99";"221,67";"30,32";"1";"221,64";"40,15";"-0,94"
"09/07/2019 19:25:50";"01";"60";"224,17";"48,25";"-0,99";"221,89";"29,5";"1";"221,7";"41,3";"-0,94"
"09/07/2019 19:26:00";"01";"60";"224,14";"46";"-0,99";"221,95";"27,35";"1";"221,75";"39,12";"-0,94"
"09/07/2019 19:26:10";"01";"60";"224,23";"46,95";"-0,99";"221,98";"28,25";"1";"221,78";"39,8";"-0,94"
"09/07/2019 19:26:20";"01";"60";"223,95";"44,07";"-0,94";"221,59";"33,47";"-0,97";"221,67";"40,7";"-0,94"
"09/07/2019 19:26:30";"01";"60";"223,82";"41,5";"-0,94";"221,39";"34,85";"-0,96";"221,64";"39,95";"-0,93"
"09/07/2019 19:26:40";"01";"60";"223,53";"43,02";"-0,94";"221,06";"36,3";"-0,97";"221,34";"41,55";"-0,94"
"09/07/2019 19:26:50";"01";"60";"223,42";"42,35";"-0,94";"221,06";"35,8";"-0,97";"221,31";"40,95";"-0,94"
"09/07/2019 19:27:00";"01";"60";"223,56";"44,8";"-0,99";"221,28";"30,27";"1";"221,23";"39,6";"-0,94"
"09/07/2019 19:27:10";"01";"60";"223,71";"46,6";"-0,99";"221,39";"28,27";"1";"221,21";"39,65";"-0,94"
"09/07/2019 19:27:20";"01";"60";"223,7";"47,35";"-0,99";"221,42";"28,9";"1";"221,23";"40,4";"-0,94"
"09/07/2019 19:27:30";"01";"60";"223,71";"47,17";"-0,99";"221,42";"28,55";"1";"221,28";"40,22";"-0,94"
"09/07/2019 19:27:40";"01";"60";"223,5";"44,25";"-0,94";"221,2";"33,4";"-0,97";"221,35";"40,97";"-0,94"
"09/07/2019 19:27:50";"01";"60";"223,28";"41,2";"-0,94";"221,03";"34,7";"-0,97";"221,32";"39,97";"-0,94"
"09/07/2019 19:28:01";"01";"60";"223,32";"42,3";"-0,94";"221,14";"35,85";"-0,97";"221,31";"40,97";"-0,94"
"09/07/2019 19:28:10";"01";"60";"223,59";"41,92";"-0,94";"221,2";"35,57";"-0,96";"221,42";"40,55";"-0,94"
"09/07/2019 19:28:20";"01";"60";"223,75";"46,17";"-0,99";"221,7";"32,1";"1";"221,46";"41,12";"-0,94"
"09/07/2019 19:28:30";"01";"60";"224,17";"46,32";"-0,99";"221,92";"28,25";"1";"221,59";"39,3";"-0,94"
"09/07/2019 19:28:40";"01";"60";"224,42";"45,75";"-0,99";"222,07";"27,4";"1";"221,82";"38,85";"-0,94"
"09/07/2019 19:28:50";"01";"60";"224,34";"47,27";"-0,99";"222,1";"28,85";"1";"221,89";"40,5";"-0,94"
"09/07/2019 19:29:00";"01";"60";"224,06";"43,95";"-0,94";"221,81";"33,1";"-0,96";"221,84";"40,82";"-0,94"
"09/07/2019 19:29:10";"01";"60";"223,92";"41,6";"-0,94";"221,67";"35,3";"-0,96";"221,98";"40,65";"-0,94"
"09/07/2019 19:29:20";"01";"60";"223,6";"41,72";"-0,94";"221,32";"35,42";"-0,96";"221,62";"40,9";"-0,94"
"09/07/2019 19:29:30";"01";"60";"223,46";"42,82";"-0,95";"221,2";"36,6";"-0,96";"221,42";"41,9";"-0,94"
"09/07/2019 19:29:40";"01";"60";"223,67";"43,32";"1";"221,5";"29,47";"1";"221,42";"38,77";"-0,93"
"09/07/2019 19:29:50";"01";"60";"223,67";"47,25";"-0,99";"221,5";"29,12";"1";"221,32";"40,6";"-0,94"
"09/07/2019 19:30:00";"01";"59,8";"223,75";"47,15";"-0,99";"221,45";"29,12";"1";"221,2";"40,65";"-0,95"
"09/07/2019 19:30:10";"01";"59,8";"223,75";"44,85";"-0,99";"221,5";"27,1";"1";"221,25";"38,37";"-0,94"
"09/07/2019 19:30:20";"01";"59,8";"223,46";"44,37";"-0,94";"221,1";"34,17";"-0,96";"221,14";"41,55";"-0,94"
"09/07/2019 19:30:30";"01";"59,8";"223,39";"42,55";"-0,94";"220,89";"36,22";"-0,96";"221,17";"41,65";"-0,94"
"09/07/2019 19:30:40";"01";"59,8";"223,45";"41,6";"-0,94";"220,95";"35,15";"-0,97";"221,21";"40,22";"-0,94"
"09/07/2019 19:30:50";"01";"60";"223,5";"41,65";"-0,94";"220,98";"35";"-0,96";"221,28";"40,07";"-0,94"
"09/07/2019 19:31:00";"01";"60";"223,95";"45,32";"-0,99";"221,5";"30,92";"1";"221,46";"39,97";"-0,94"
"09/07/2019 19:31:10";"01";"59,8";"224,25";"48,12";"-0,99";"221,73";"29,42";"1";"221,45";"40,6";"-0,94"
"09/07/2019 19:31:20";"01";"59,8";"224,28";"46,72";"-0,99";"221,7";"28,05";"1";"221,5";"39,25";"-0,94"
"09/07/2019 19:31:30";"01";"59,8";"224,59";"46,92";"-0,99";"222,03";"28,3";"1";"221,87";"39,55";"-0,94"
"09/07/2019 19:31:40";"01";"59,8";"224,28";"43,22";"-0,94";"221,67";"32,52";"-0,97";"221,81";"39,42";"-0,94"
"09/07/2019 19:31:50";"01";"60";"224,12";"42,5";"-0,94";"221,7";"36,05";"-0,96";"221,85";"40,67";"-0,94"
"09/07/2019 19:32:00";"01";"60";"224,1";"42,8";"-0,94";"221,57";"36,32";"-0,97";"221,75";"40,92";"-0,93"
"09/07/2019 19:32:10";"01";"59,8";"224,2";"40,6";"-0,94";"221,6";"34,17";"-0,97";"221,81";"38,62";"-0,94"
"09/07/2019 19:32:20";"01";"59,8";"224,48";"46,07";"-0,99";"221,92";"31,8";"1";"221,78";"40,52";"-0,94"
"09/07/2019 19:32:30";"01";"59,8";"224,57";"46,77";"-0,99";"222,06";"28,4";"1";"221,78";"39,47";"-0,94"
"09/07/2019 19:32:40";"01";"59,8";"224,39";"47,5";"-0,99";"221,85";"29,02";"1";"221,59";"40,55";"-0,94"
"09/07/2019 19:32:50";"01";"60";"224,23";"46,72";"-0,99";"221,75";"28,42";"1";"221,5";"39,57";"-0,94"
"09/07/2019 19:33:00";"01";"59,8";"223,75";"43,32";"-0,94";"221,14";"32,72";"-0,96";"221,31";"39,9";"-0,94"
"09/07/2019 19:33:10";"01";"60";"223,5";"42,85";"-0,94";"221";"36,62";"-0,96";"221,14";"43,12";"-0,94"
"09/07/2019 19:33:20";"01";"60";"223,34";"48,57";"-0,94";"220,85";"42,27";"-0,96";"221,14";"47,5";"-0,94"
"09/07/2019 19:33:30";"01";"60";"223,34";"49,07";"-0,94";"220,95";"42,67";"-0,96";"221,28";"47,87";"-0,94"
"09/07/2019 19:33:40";"01";"60";"223,6";"49,15";"-0,99";"221,31";"35";"1";"221,25";"44,82";"-0,94"
"09/07/2019 19:33:50";"01";"59,8";"223,7";"50,7";"-0,99";"221,46";"32,32";"1";"221,23";"44,57";"-0,94"
"09/07/2019 19:34:00";"01";"59,8";"223,67";"52,92";"-0,99";"221,42";"34,52";"1";"221,23";"46,77";"-0,94"
"09/07/2019 19:34:10";"01";"60";"223,78";"52,05";"-0,99";"221,42";"33,55";"1";"221,28";"45,8";"-0,94"
"09/07/2019 19:34:20";"01";"60";"223,75";"48,3";"-0,94";"221,35";"37,57";"-0,96";"221,46";"45,25";"-0,94"
"09/07/2019 19:34:30";"01";"60";"223,7";"47,5";"-0,94";"221,23";"41,1";"-0,96";"221,53";"46,37";"-0,94"
"09/07/2019 19:34:40";"01";"60";"223,62";"46,67";"-0,94";"221,23";"40,45";"-0,96";"221,5";"45,62";"-0,94"
"09/07/2019 19:34:50";"01";"59,8";"223,64";"47,32";"-0,94";"221,14";"41,12";"-0,96";"221,39";"46,22";"-0,94"
"09/07/2019 19:35:00";"01";"59,8";"224,14";"51,42";"-0,99";"221,81";"36,8";"1";"221,67";"46,45";"-0,94"
"09/07/2019 19:35:10";"01";"60";"224,45";"50,8";"-0,99";"222,07";"32,4";"1";"221,75";"44,1";"-0,94"
"09/07/2019 19:35:20";"01";"59,8";"224,46";"52,32";"-0,99";"222,17";"33,7";"1";"221,89";"45,65";"-0,94"
"09/07/2019 19:35:30";"01";"59,8";"224,53";"52";"-0,99";"222,23";"33,35";"1";"221,96";"45,42";"-0,94"
"09/07/2019 19:35:40";"01";"60";"224,28";"48,82";"-0,94";"221,98";"38,42";"-0,96";"222,06";"45,92";"-0,93"
"09/07/2019 19:35:50";"01";"60";"224,14";"48,45";"-0,94";"221,67";"41,97";"-0,96";"222,03";"47,27";"-0,94"
"09/07/2019 19:36:00";"01";"60";"224,17";"46,2";"-0,94";"221,73";"39,75";"-0,96";"222,07";"45,15";"-0,93"
"09/07/2019 19:36:10";"01";"60";"224,12";"46,72";"-0,94";"221,71";"40,1";"-0,96";"222,09";"45,8";"-0,94"
"09/07/2019 19:36:20";"01";"59,8";"223,87";"51,72";"-0,99";"221,39";"37,17";"1";"221,39";"47,25";"-0,94"
"09/07/2019 19:36:31";"01";"59,8";"223,28";"51,67";"-0,99";"220,78";"32,77";"1";"220,67";"45,17";"-0,94"
"09/07/2019 19:36:40";"01";"58,5";"223,25";"52,25";"-0,99";"220,84";"33,27";"1";"220,75";"45,65";"-0,94"
"09/07/2019 19:36:50";"01";"60";"223,25";"51,27";"-0,99";"220,82";"32,4";"1";"220,75";"44,65";"-0,94"
"09/07/2019 19:37:00";"01";"60";"222,92";"49,82";"-0,94";"220,42";"38,35";"-0,96";"220,64";"46,52";"-0,93"
"09/07/2019 19:37:10";"01";"59,8";"222,73";"49,2";"-0,94";"220,14";"42,47";"-0,96";"220,45";"47,77";"-0,94"
"09/07/2019 19:37:20";"01";"60";"222,92";"46,17";"-0,94";"220,31";"39,57";"-0,96";"220,57";"44,55";"-0,94"
"09/07/2019 19:37:30";"01";"60";"222,84";"48,65";"-0,94";"220,2";"41,9";"-0,96";"220,53";"46,85";"-0,94"
"09/07/2019 19:37:40";"01";"60";"223,14";"49,37";"-0,99";"220,62";"35,02";"1";"220,64";"44,27";"-0,94"
"09/07/2019 19:37:50";"01";"60";"223,23";"53,67";"-0,99";"220,81";"34,82";"1";"220,67";"46,65";"-0,94"
"09/07/2019 19:38:00";"01";"60";"223,17";"52,27";"-0,99";"220,78";"33,4";"1";"220,64";"45,25";"-0,94"
"09/07/2019 19:38:10";"01";"60";"223,21";"51,3";"-0,99";"220,78";"32,37";"1";"220,59";"44,17";"-0,94"
"09/07/2019 19:38:20";"01";"59,8";"223,06";"44,37";"-0,94";"220,39";"32,67";"-0,96";"220,62";"40,32";"-0,93"
"09/07/2019 19:38:30";"01";"59,8";"222,95";"42,82";"-0,94";"220,2";"35,82";"-0,97";"220,53";"40,77";"-0,93"
"09/07/2019 19:38:40";"01";"60";"222,84";"43,15";"-0,94";"220,17";"36,15";"-0,97";"220,46";"41,2";"-0,93"
"09/07/2019 19:38:50";"01";"59,8";"222,78";"45,27";"-0,94";"220,07";"38,2";"-0,96";"220,42";"43,42";"-0,93"
"09/07/2019 19:39:00";"01";"59,8";"222,96";"50,97";"-0,99";"220,39";"36,47";"1";"220,42";"45,87";"-0,94"
"09/07/2019 19:39:10";"01";"60";"223,12";"52,75";"-0,99";"220,67";"33,72";"1";"220,53";"45,55";"-0,94"
"09/07/2019 19:39:20";"01";"59,8";"223,14";"53,15";"-0,99";"220,75";"33,92";"1";"220,6";"45,77";"-0,94"
"09/07/2019 19:39:30";"01";"60";"223,17";"52,3";"-0,99";"220,81";"33,22";"1";"220,62";"44,9";"-0,94"
"09/07/2019 19:39:40";"01";"59,8";"222,95";"49,35";"-0,94";"220,37";"37,77";"-0,96";"220,53";"46,17";"-0,93"
"09/07/2019 19:39:50";"01";"60";"222,59";"47,85";"-0,94";"219,98";"40,57";"-0,96";"220,31";"46,92";"-0,93"
"09/07/2019 19:40:00";"01";"59,8";"222,17";"49,12";"-0,94";"219,62";"42,07";"-0,96";"219,92";"48,17";"-0,93"
"09/07/2019 19:40:10";"01";"59,8";"222,14";"48,07";"-0,94";"219,53";"41,02";"-0,96";"219,89";"47,05";"-0,93"
"09/07/2019 19:40:20";"01";"59,8";"222,39";"50,75";"-0,99";"219,85";"36,15";"1";"219,84";"46,3";"-0,93"
"09/07/2019 19:40:30";"01";"60";"222,56";"52,4";"-0,99";"220,09";"33,52";"1";"219,85";"46,02";"-0,94"
"09/07/2019 19:40:40";"01";"59,8";"222,5";"53,12";"-0,99";"220";"34,07";"1";"219,78";"46,75";"-0,93"
"09/07/2019 19:40:50";"01";"60";"222,57";"52,17";"-0,99";"220,06";"33,05";"1";"219,92";"45,85";"-0,93"
"09/07/2019 19:41:00";"01";"60";"222,32";"49,8";"-0,94";"219,78";"38,75";"-0,96";"220";"46,9";"-0,93"
"09/07/2019 19:41:10";"01";"60";"222,09";"48,57";"-0,94";"219,53";"41,22";"-0,96";"219,89";"47,25";"-0,93"
"09/07/2019 19:41:20";"01";"59,8";"222,14";"48,07";"-0,94";"219,46";"40,65";"-0,96";"219,87";"46,92";"-0,93"
"09/07/2019 19:41:30";"01";"60";"222,06";"48,75";"-0,94";"219,42";"41,27";"-0,96";"219,85";"48,25";"-0,93"
"09/07/2019 19:41:40";"01";"60";"222,37";"51,37";"-0,99";"219,89";"35,9";"1";"219,53";"52,57";"-0,91"
"09/07/2019 19:41:50";"01";"60";"222,53";"52,07";"-0,99";"220,03";"33";"1";"219,57";"51,32";"-0,91"
"09/07/2019 19:42:00";"01";"59,8";"222,67";"52,9";"-0,99";"220,14";"33,72";"1";"219,67";"51,92";"-0,91"
"09/07/2019 19:42:10";"01";"59,8";"222,78";"52,95";"-0,99";"220,28";"33,7";"1";"219,78";"51,87";"-0,91"
"09/07/2019 19:42:20";"01";"60";"222,42";"50,37";"-0,94";"219,89";"39,42";"-0,96";"219,73";"53,2";"-0,91"
"09/07/2019 19:42:30";"01";"59,8";"222,37";"47,87";"-0,94";"219,71";"40,52";"-0,96";"219,67";"52,37";"-0,91"
"09/07/2019 19:42:40";"01";"60";"222,39";"47,8";"-0,94";"219,78";"40,5";"-0,96";"219,75";"52,35";"-0,91"
"09/07/2019 19:42:50";"01";"60";"222,37";"48,75";"-0,94";"219,78";"41,22";"-0,96";"219,82";"53,22";"-0,91"
"09/07/2019 19:43:00";"01";"60";"222,64";"51,6";"-0,99";"220,2";"36,32";"1";"219,84";"52,47";"-0,91"
"09/07/2019 19:43:10";"01";"60";"222,7";"54,45";"-0,99";"220,31";"35,22";"1";"219,81";"53,3";"-0,92"
"09/07/2019 19:43:20";"01";"60";"222,71";"51,87";"-0,99";"220,23";"32,77";"1";"219,73";"50,7";"-0,91"
"09/07/2019 19:43:30";"01";"59,8";"222,5";"51,6";"-0,99";"220";"32,72";"1";"219,46";"50,75";"-0,92"
"09/07/2019 19:43:40";"01";"60";"222,14";"51,17";"-0,94";"219,56";"40,2";"-0,96";"219,42";"54,05";"-0,91"
"09/07/2019 19:43:50";"01";"59,8";"222,03";"47,62";"-0,94";"219,48";"40,62";"-0,96";"219,46";"52,45";"-0,91"
"09/07/2019 19:44:00";"01";"60";"222,06";"47,72";"-0,94";"219,6";"40,82";"-0,96";"219,56";"52,45";"-0,91"
"09/07/2019 19:44:10";"01";"60";"221,98";"47,55";"-0,94";"219,53";"40,5";"-0,96";"219,62";"52,45";"-0,91"
"09/07/2019 19:44:20";"01";"60";"222,5";"52,25";"-0,99";"220,14";"37,35";"1";"219,78";"53,45";"-0,92"
"09/07/2019 19:44:30";"01";"60";"222,75";"52,07";"-0,99";"220,45";"32,95";"1";"219,87";"51,35";"-0,91"
"09/07/2019 19:44:40";"01";"60";"222,96";"51,97";"-0,99";"220,62";"33,07";"1";"220,06";"51,32";"-0,91"
"09/07/2019 19:44:51";"01";"60";"223,03";"52,97";"-0,99";"220,67";"33,92";"1";"220,17";"52,32";"-0,92"
"09/07/2019 19:45:00";"01";"60";"222,73";"49,35";"-0,94";"220,42";"38,42";"-0,96";"220,21";"52,57";"-0,91"
"09/07/2019 19:45:10";"01";"60";"222,53";"48,7";"-0,94";"220,12";"41,62";"-0,96";"220,14";"53,57";"-0,91"
"09/07/2019 19:45:20";"01";"60";"222,62";"48,17";"-0,94";"220,14";"41,15";"-0,96";"220,2";"51,22";"-0,93"
"09/07/2019 19:45:30";"01";"60";"222,6";"47,1";"-0,94";"220,17";"40,37";"-0,96";"220,45";"46,6";"-0,93"
"09/07/2019 19:45:40";"01";"59,8";"222,89";"49,75";"-0,99";"220,57";"36,17";"1";"220,56";"46,25";"-0,94"
"09/07/2019 19:45:50";"01";"60";"222,96";"52,72";"-0,99";"220,7";"33,95";"1";"220,48";"46,82";"-0,94"
"09/07/2019 19:46:00";"01";"60";"223";"52,67";"-0,99";"220,75";"34,02";"1";"220,39";"46,8";"-0,94"
"09/07/2019 19:46:10";"01";"60";"223,06";"51,62";"-0,99";"220,75";"32,97";"1";"220,42";"45,6";"-0,94"
"09/07/2019 19:46:20";"01";"60";"222,71";"49,92";"-0,94";"220,34";"38,95";"-0,96";"220,35";"47,45";"-0,93"
"09/07/2019 19:46:30";"01";"59,8";"222,67";"46,02";"-0,94";"220,2";"39,5";"-0,96";"220,42";"45,57";"-0,93"
"09/07/2019 19:46:40";"01";"59,8";"222,6";"48,87";"-0,94";"220,25";"42,32";"-0,96";"220,42";"48,1";"-0,93"
"09/07/2019 19:46:50";"01";"60";"222,62";"48,72";"-0,94";"220,34";"42,12";"-0,96";"220,48";"48,05";"-0,93"
"09/07/2019 19:47:00";"01";"60";"222,89";"49,75";"-0,99";"220,73";"36,3";"1";"220,57";"45,92";"-0,94"
"09/07/2019 19:47:10";"01";"59,8";"223";"50,05";"-0,99";"220,85";"31,6";"1";"220,56";"44,4";"-0,93"
"09/07/2019 19:47:20";"01";"59,8";"222,95";"52,85";"-0,99";"220,75";"34,32";"1";"220,42";"47,1";"-0,94"
"09/07/2019 19:47:30";"01";"60";"223,03";"52,87";"-0,99";"220,64";"34,27";"1";"220,34";"46,97";"-0,94"
"09/07/2019 19:47:40";"01";"60";"222,78";"48,77";"-0,94";"220,32";"37,67";"-0,96";"220,39";"46,17";"-0,93"
"09/07/2019 19:47:50";"01";"60";"222,67";"47,82";"-0,94";"220,17";"40,92";"-0,96";"220,39";"47,12";"-0,93"
"09/07/2019 19:48:00";"01";"60";"222,7";"48,1";"-0,94";"220,12";"41,17";"-0,96";"220,46";"47,32";"-0,93"
"09/07/2019 19:48:10";"01";"60";"222,73";"47,95";"-0,94";"220,2";"40,67";"-0,96";"220,56";"47,12";"-0,93"
"09/07/2019 19:48:20";"01";"60";"222,96";"51";"-0,99";"220,45";"36,47";"1";"220,5";"46,7";"-0,93"
"09/07/2019 19:48:30";"01";"60";"223,1";"52,5";"-0,99";"220,67";"33,05";"1";"220,53";"46";"-0,93"
"09/07/2019 19:48:40";"01";"60";"223,17";"53,8";"-0,99";"220,56";"34,07";"1";"220,53";"47,42";"-0,93"
"09/07/2019 19:48:50";"01";"60";"223,14";"52,25";"-0,99";"220,7";"32,5";"1";"220,64";"45,9";"-0,93"
"09/07/2019 19:49:00";"01";"60";"222,89";"49,45";"-0,94";"220,42";"37,65";"-0,96";"220,67";"46,7";"-0,93"
"09/07/2019 19:49:10";"01";"60";"222,7";"48,37";"-0,94";"220,12";"40,82";"-0,96";"220,6";"47,65";"-0,93"
"09/07/2019 19:49:20";"01";"60";"222,73";"46,52";"-0,94";"220,14";"39,15";"-0,96";"220,6";"45,9";"-0,93"
"09/07/2019 19:49:30";"01";"59,8";"222,75";"48,35";"-0,95";"220,14";"40,82";"-0,97";"220,59";"47,4";"-0,93"
"09/07/2019 19:51:10";"01";"60";"218,92";"110,9";"0,97";"216,67";"96,95";"0,98";"216,5";"106,6";"1"
"09/07/2019 19:51:20";"01";"59,8";"225,17";"157,55";"0,97";"221,96";"141,75";"0,97";"221,62";"156,45";"1"
"09/07/2019 19:51:30";"01";"60";"225,2";"160,3";"0,98";"222,06";"144,45";"0,98";"221,6";"158,89";"1"
"09/07/2019 19:51:40";"01";"59,8";"220,85";"176,1";"-0,87";"218,48";"163,05";"-0,89";"218,31";"173,6";"-0,87"
"09/07/2019 19:52:50";"01";"60";"219,37";"127,8";"-0,99";"217,17";"121,05";"1";"217,17";"126,95";"-0,99"
"09/07/2019 19:53:00";"01";"60";"222,95";"163,14";"1";"219,87";"157";"1";"220,17";"169,14";"1"
"09/07/2019 19:53:10";"01";"60";"223";"160,39";"1";"219,96";"154,64";"1";"220,25";"167,2";"1"
"09/07/2019 19:53:20";"01";"59,8";"223,07";"157,75";"1";"219,96";"151,8";"1";"220,28";"165,39";"1"
"09/07/2019 19:53:30";"01";"60";"223,03";"161";"1";"220";"155,2";"1";"220,28";"167,8";"1"
"09/07/2019 19:53:40";"01";"60";"221,62";"165,45";"-0,96";"219,06";"156,95";"-0,98";"219,17";"165,64";"-0,96"
"09/07/2019 19:53:50";"01";"60";"220,64";"168,75";"-0,96";"218,5";"157,64";"-0,98";"218,39";"163,55";"-0,96"
"09/07/2019 19:54:00";"01";"60";"220,62";"169,95";"-0,96";"218,5";"158,55";"-0,98";"218,5";"164,55";"-0,96"
"09/07/2019 19:54:10";"01";"60";"220,57";"173";"-0,96";"218,5";"161,3";"-0,98";"218,5";"167,55";"-0,96"
"09/07/2019 19:54:20";"01";"59,8";"221,03";"168,05";"-0,98";"218,89";"157,1";"1";"218,82";"162";"-0,98"
"09/07/2019 19:54:30";"01";"60";"221,17";"166,25";"-0,98";"218,98";"155,5";"1";"218,85";"159,64";"-0,98"
"09/07/2019 19:54:40";"01";"60";"221,14";"168,75";"-0,98";"218,92";"158,05";"1";"218,81";"161,75";"-0,98"
"09/07/2019 19:54:50";"01";"60";"221,14";"169,05";"-0,98";"218,87";"158,3";"1";"218,7";"161,89";"-0,98"
"09/07/2019 19:55:00";"01";"60";"220,82";"167,64";"-0,96";"218,64";"156,75";"-0,98";"218,5";"160,95";"-0,96"
"09/07/2019 19:55:10";"01";"60";"220,5";"170,95";"-0,96";"218,35";"160,2";"-0,98";"218,32";"164,45";"-0,96"
"09/07/2019 19:55:20";"01";"59,8";"220,42";"170,64";"-0,96";"218,32";"159,89";"-0,98";"218,12";"164,1";"-0,96"
"09/07/2019 19:55:30";"01";"60";"220,59";"169,25";"-0,96";"218,31";"158,6";"-0,98";"218,2";"162,39";"-0,96"
"09/07/2019 19:55:40";"01";"60";"220,67";"167,64";"-0,96";"218,12";"162,3";"-0,96";"218,23";"169,95";"-0,96"
"09/07/2019 19:55:50";"01";"60";"220,5";"172,14";"-0,96";"217,78";"170,3";"-0,96";"218";"180,3";"-0,96"
"09/07/2019 19:56:00";"01";"59,8";"220,53";"172,35";"-0,96";"217,67";"170,1";"-0,97";"217,92";"180,3";"-0,96"
"09/07/2019 19:56:10";"01";"60";"220,28";"172,5";"-0,96";"217,39";"170,35";"-0,97";"217,7";"180,25";"-0,96"
"09/07/2019 19:56:20";"01";"60";"221,21";"170,5";"-0,99";"218,34";"167,45";"1";"218,53";"176,8";"-0,99"
"09/07/2019 19:56:30";"01";"60";"221,85";"171,45";"1";"219";"162,75";"1";"218,92";"173,89";"1"
"09/07/2019 19:56:40";"01";"60";"222,14";"173,1";"1";"219,28";"157,75";"1";"219";"172,14";"1"
"09/07/2019 19:56:50";"01";"60";"222,14";"175,1";"1";"219,31";"160,14";"1";"219";"173,85";"-0,99"
"09/07/2019 19:57:00";"01";"60";"221,03";"173,39";"-0,96";"218,2";"165,55";"-0,97";"218,21";"177,55";"-0,96"
"09/07/2019 19:57:10";"01";"60";"220,06";"183,3";"-0,96";"217,28";"180,64";"-0,97";"217,5";"190,6";"-0,96"
"09/07/2019 19:57:20";"01";"60";"219,6";"196,75";"-0,96";"216,75";"193,89";"-0,97";"217";"204,8";"-0,97"
"09/07/2019 19:57:30";"01";"60";"219,46";"187,05";"-0,96";"216,62";"183,95";"-0,97";"216,96";"194,89";"-0,96"
"09/07/2019 19:57:40";"01";"60";"220,23";"183,8";"-0,99";"217,45";"180";"1";"217,75";"190,5";"-0,99"
"09/07/2019 19:57:50";"01";"60";"220,96";"180,85";"1";"218,17";"171,25";"1";"218,25";"184,05";"-0,99"
"09/07/2019 19:58:00";"01";"60";"221,32";"180,89";"1";"218,57";"165,45";"1";"218,34";"181,14";"1"
"09/07/2019 19:58:10";"01";"60";"221,34";"183,14";"1";"218,62";"167,85";"1";"218,42";"183,25";"-0,99"
"09/07/2019 19:58:20";"01";"60";"220,53";"182,25";"-0,96";"217,85";"174,64";"-0,97";"217,92";"187,25";"-0,97"
"09/07/2019 19:58:30";"01";"60";"219,78";"184,3";"-0,97";"217";"181,25";"-0,97";"217,37";"192,8";"-0,97"
"09/07/2019 19:58:40";"01";"60";"219,64";"193,05";"-0,96";"216,92";"189,8";"-0,97";"217,25";"201,39";"-0,97"
"09/07/2019 19:58:50";"01";"60";"219,67";"188,95";"-0,96";"216,96";"186,45";"-0,97";"217,25";"197,64";"-0,97"
"09/07/2019 19:59:00";"01";"60";"220,67";"184,64";"-0,99";"217,85";"180,89";"1";"218,1";"192,25";"-0,99"
"09/07/2019 19:59:10";"01";"60";"221,21";"192,14";"1";"218,46";"182,35";"1";"218,39";"196,05";"-0,99"
"09/07/2019 19:59:20";"01";"60";"221,42";"197,45";"1";"218,78";"182,1";"1";"218,48";"198,45";"-0,99"
"09/07/2019 19:59:30";"01";"60";"221,56";"198,1";"1";"218,85";"182,5";"1";"218,67";"198,7";"-0,99"
"09/07/2019 19:59:40";"01";"60";"220,5";"197,89";"-0,96";"217,87";"191,14";"-0,96";"218,03";"204,35";"-0,96"
"09/07/2019 19:59:50";"01";"60";"219,89";"200,05";"-0,96";"217,32";"197,39";"-0,96";"217,64";"209,64";"-0,96"
