"Data";"Ocorrência";"Freqüência";"Tensão R";"Corrente R";"Fat,Pot, R";"Tensão S";"Corrente S";"Fat,Pot, S";"Tensão T";"Corrente T";"Fat,Pot T"
"21/11/2018 07:30:20";"01";"60";"215,64";"246,75";"0,78";"216,14";"214,75";"0,89";"216";"242";"0,77"
"21/11/2018 07:30:30";"01";"59,8";"215,6";"253,25";"0,79";"216,17";"220,75";"0,9";"216";"248,5";"0,78"
"21/11/2018 07:30:40";"01";"60";"215,53";"258,75";"0,8";"216,17";"224,75";"0,9";"215,81";"252,25";"0,78"
"21/11/2018 07:30:50";"01";"60";"215,48";"259,75";"0,8";"216,46";"224,25";"0,9";"215,59";"251,5";"0,78"
"21/11/2018 07:31:00";"01";"58,8";"215,56";"257";"0,8";"216,39";"222,75";"0,89";"215,57";"249,25";"0,77"
"21/11/2018 07:31:10";"01";"60";"215,53";"257,75";"0,79";"216,34";"223,25";"0,89";"215,73";"250,25";"0,77"
"21/11/2018 07:31:20";"01";"59,8";"215,35";"264,75";"0,78";"215,67";"232,5";"0,9";"215,82";"259,5";"0,78"
"21/11/2018 07:31:30";"01";"59,8";"215,35";"259,75";"0,79";"216";"229";"0,9";"216,17";"253,75";"0,78"
"21/11/2018 07:31:40";"01";"59,8";"215,67";"244,5";"0,78";"216,21";"216";"0,9";"216,31";"238,75";"0,77"
"21/11/2018 07:31:50";"01";"59,8";"215,81";"238,75";"0,78";"216,17";"211,5";"0,89";"216,34";"233";"0,77"
"21/11/2018 07:32:00";"01";"59,8";"215,57";"248,5";"0,79";"216,17";"218";"0,9";"216";"239,25";"0,77"
"21/11/2018 07:32:10";"01";"59,8";"215,14";"261,75";"0,79";"215,92";"231,25";"0,89";"215,67";"253,75";"0,76"
"21/11/2018 07:32:20";"01";"60";"215,12";"260,5";"0,79";"216,03";"230";"0,89";"215,75";"252,5";"0,76"
"21/11/2018 07:32:30";"01";"59,8";"215,34";"254,25";"0,78";"215,92";"225,75";"0,89";"216,1";"247,5";"0,76"
"21/11/2018 07:32:40";"01";"59,8";"215,53";"248,5";"0,78";"215,89";"221";"0,89";"216,1";"242,25";"0,76"
"21/11/2018 07:32:51";"01";"60";"215,46";"248,5";"0,78";"215,92";"221";"0,89";"216,14";"242,25";"0,76"
"21/11/2018 07:33:00";"01";"60";"215,62";"249,5";"0,78";"216,09";"221,75";"0,89";"216,37";"243";"0,76"
"21/11/2018 07:33:10";"01";"60";"215,67";"247,25";"0,78";"216,14";"219,25";"0,89";"216,39";"240,25";"0,76"
"21/11/2018 07:33:21";"01";"60";"215,5";"248,25";"0,79";"215,96";"220,5";"0,9";"216,17";"241,25";"0,77"
"21/11/2018 07:33:30";"01";"60";"215,7";"247,25";"0,79";"216,14";"218,25";"0,9";"216,03";"240,75";"0,77"
"21/11/2018 07:33:40";"01";"59,8";"215,95";"242,5";"0,8";"216,42";"213,5";"0,9";"216,06";"236,25";"0,78"
"21/11/2018 07:33:50";"01";"60";"215,84";"246,25";"0,79";"216,28";"216,25";"0,9";"215,96";"240,25";"0,77"
"21/11/2018 07:34:00";"01";"60";"216";"243,5";"0,79";"216,45";"213,75";"0,9";"216,09";"237,25";"0,77"
"21/11/2018 07:34:10";"01";"60";"215,95";"244,25";"0,79";"216,42";"214,25";"0,89";"216,09";"237,75";"0,77"
"21/11/2018 07:34:20";"01";"60";"215,92";"246,75";"0,79";"216,35";"216,75";"0,89";"216,17";"240,25";"0,77"
"21/11/2018 07:34:30";"01";"60";"215,78";"249,25";"0,79";"216,28";"218,5";"0,89";"215,98";"243";"0,77"
"21/11/2018 07:34:40";"01";"60";"215,62";"250,75";"0,79";"216,1";"220";"0,89";"215,78";"244,5";"0,77"
"21/11/2018 07:34:50";"01";"60";"215,7";"256,75";"0,79";"216,09";"224,75";"0,89";"215,73";"250";"0,77"
"21/11/2018 07:35:00";"01";"60";"215,46";"257,5";"0,8";"216,34";"228,5";"0,9";"216,25";"249";"0,77"
"21/11/2018 07:35:10";"01";"59,8";"215,81";"257";"0,81";"216,6";"225";"0,9";"215,82";"249";"0,78"
"21/11/2018 07:35:20";"01";"59,8";"215,71";"253,25";"0,78";"216,28";"222,75";"0,88";"215,95";"244,25";"0,76"
"21/11/2018 07:35:30";"01";"60";"215,71";"250,25";"0,78";"216,06";"220,75";"0,88";"216,06";"242,25";"0,75"
"21/11/2018 07:35:40";"01";"60";"215,84";"259,75";"0,78";"215,45";"232";"0,9";"215,59";"259,5";"0,78"
"21/11/2018 07:35:50";"01";"60";"215,92";"268,75";"0,79";"215,17";"240,25";"0,89";"215,39";"270,75";"0,78"
"21/11/2018 07:36:00";"01";"60";"216,14";"268,5";"0,8";"215,59";"237";"0,89";"215";"270";"0,78"
"21/11/2018 07:36:10";"01";"60";"216,28";"265,75";"0,8";"215,87";"233,25";"0,9";"215,03";"265,75";"0,79"
"21/11/2018 07:36:20";"01";"60";"215,67";"276";"0,8";"215,23";"246,75";"0,9";"215,48";"276";"0,79"
"21/11/2018 07:36:30";"01";"60";"214,84";"295";"0,8";"214,53";"265,25";"0,91";"215,34";"295,25";"0,79"
"21/11/2018 07:36:40";"01";"60";"215";"294";"0,79";"214,32";"265,25";"0,91";"215,14";"296,5";"0,79"
"21/11/2018 07:36:50";"01";"60";"214,75";"295,5";"0,8";"214,12";"267,75";"0,91";"215,28";"296,75";"0,8"
"21/11/2018 07:37:00";"01";"60";"215,07";"293,75";"0,8";"214,45";"265,75";"0,91";"215,48";"295";"0,79"
"21/11/2018 07:37:10";"01";"60";"215,17";"282,5";"0,79";"214,6";"256";"0,9";"215,73";"283,5";"0,79"
"21/11/2018 07:37:20";"01";"60";"215,75";"273";"0,79";"215,07";"243,75";"0,9";"215,32";"274,25";"0,79"
"21/11/2018 07:37:30";"01";"60";"215,82";"272,25";"0,79";"215,12";"243,5";"0,9";"215,25";"273,75";"0,79"
"21/11/2018 07:37:40";"01";"60";"215,82";"274,25";"0,79";"215,03";"245,25";"0,9";"215,39";"275";"0,79"
"21/11/2018 07:37:50";"01";"60";"215,39";"279,75";"0,78";"214,67";"253,5";"0,89";"215,96";"279,75";"0,78"
"21/11/2018 07:38:00";"01";"60";"215,28";"289,5";"0,79";"214,42";"261,25";"0,9";"215,34";"290,5";"0,79"
"21/11/2018 07:38:10";"01";"60";"215,1";"293,75";"0,8";"214,23";"267,25";"0,91";"215,53";"295";"0,79"
"21/11/2018 07:38:20";"01";"59,8";"215,37";"287,25";"0,8";"214,56";"259,5";"0,9";"215,34";"288,5";"0,79"
"21/11/2018 07:38:30";"01";"60";"215,34";"289,75";"0,79";"214,64";"259,25";"0,9";"214,92";"291,25";"0,79"
"21/11/2018 07:38:40";"01";"60";"215,98";"275,75";"0,8";"215,17";"245,25";"0,9";"215";"278";"0,79"
"21/11/2018 07:38:50";"01";"60";"216,67";"258,75";"0,8";"215,73";"229";"0,9";"215,53";"260,5";"0,79"
"21/11/2018 07:39:00";"01";"60";"216,7";"254,5";"0,79";"215,95";"225";"0,9";"215,62";"255,5";"0,78"
"21/11/2018 07:39:10";"01";"60";"216,67";"246,5";"0,79";"216,39";"218,25";"0,9";"216,09";"245,75";"0,78"
"21/11/2018 07:39:20";"01";"60";"216,64";"248,75";"0,8";"216,28";"220,25";"0,9";"216,12";"248,25";"0,79"
"21/11/2018 07:39:30";"01";"60";"216,42";"255,5";"0,8";"216,21";"226,25";"0,9";"215,89";"255";"0,78"
"21/11/2018 07:39:40";"01";"59,8";"216,17";"253,5";"0,8";"216,28";"224";"0,9";"216,5";"247";"0,78"
"21/11/2018 07:39:50";"01";"59,8";"216,06";"258";"0,8";"216,17";"229";"0,91";"216,6";"251";"0,78"
"21/11/2018 07:40:00";"01";"60";"216,17";"236,5";"0,8";"216,64";"214";"0,92";"218,09";"229";"0,79"
"21/11/2018 07:40:10";"01";"60";"216,95";"232";"0,79";"217,34";"202,5";"0,9";"217,03";"226";"0,78"
"21/11/2018 07:40:20";"01";"60";"216,7";"231,5";"0,79";"217,1";"205";"0,91";"217,39";"225,25";"0,78"
"21/11/2018 07:40:30";"01";"60";"216,7";"228";"0,78";"217";"200";"0,89";"216,95";"221,75";"0,76"
"21/11/2018 07:40:40";"01";"60";"216,32";"225,75";"0,77";"216,67";"205";"0,91";"218,09";"218,25";"0,76"
"21/11/2018 07:40:50";"01";"60";"216,2";"241,25";"0,77";"216,53";"213,25";"0,89";"216,75";"235";"0,76"
"21/11/2018 07:41:00";"01";"59,8";"216,28";"239,5";"0,78";"216,67";"211,75";"0,89";"216,89";"233,25";"0,76"
"21/11/2018 07:41:10";"01";"60";"216,1";"240";"0,78";"216,53";"212";"0,89";"216,71";"233,25";"0,76"
"21/11/2018 07:41:20";"01";"60";"216,25";"237,5";"0,78";"216,67";"210,25";"0,89";"216,89";"231,5";"0,76"
"21/11/2018 07:41:30";"01";"60";"215,87";"236";"0,78";"216,42";"213,5";"0,89";"217,42";"229,25";"0,76"
"21/11/2018 07:41:40";"01";"60";"216,03";"239,5";"0,79";"216,67";"211";"0,9";"216,78";"233,5";"0,78"
"21/11/2018 07:41:51";"01";"60";"215,21";"249,25";"0,8";"215,53";"222,25";"0,91";"216,23";"242,25";"0,79"
"21/11/2018 07:42:00";"01";"59,8";"214,39";"262";"0,8";"214,96";"231";"0,91";"215,1";"255,5";"0,79"
"21/11/2018 07:42:10";"01";"60";"214,42";"263,75";"0,8";"214,92";"232,75";"0,91";"215,14";"258";"0,79"
"21/11/2018 07:42:20";"01";"59,8";"214,6";"259,75";"0,8";"215,17";"229,75";"0,91";"215,39";"254,5";"0,79"
"21/11/2018 07:42:30";"01";"60";"214,39";"256,5";"0,8";"215,03";"231,25";"0,92";"216,14";"249,75";"0,79"
"21/11/2018 07:42:40";"01";"60";"214";"258,25";"0,8";"214,64";"234,5";"0,92";"216,56";"250,75";"0,79"
"21/11/2018 07:42:50";"01";"60";"214,03";"256,75";"0,79";"214,59";"233,5";"0,93";"216,53";"249,25";"0,79"
"21/11/2018 07:43:00";"01";"60";"214,82";"242,75";"0,8";"215,45";"215,5";"0,9";"215,89";"235,25";"0,78"
"21/11/2018 07:43:10";"01";"60";"214,57";"243,5";"0,79";"215,31";"217,5";"0,91";"215,98";"235,5";"0,78"
"21/11/2018 07:43:20";"01";"59,8";"213,59";"263,75";"0,8";"214,46";"233";"0,9";"215,14";"255,5";"0,79"
"21/11/2018 07:43:30";"01";"59,8";"213,87";"258,75";"0,79";"214,42";"228,75";"0,91";"215,14";"250";"0,79"
"21/11/2018 07:43:40";"01";"59,8";"213,98";"256";"0,78";"214,46";"226,5";"0,91";"215,25";"247";"0,77"
"21/11/2018 07:43:50";"01";"60";"214,07";"265,25";"0,79";"214,53";"230,25";"0,89";"214,31";"256,75";"0,78"
"21/11/2018 07:44:00";"01";"60";"214,28";"261,25";"0,79";"214,75";"225,75";"0,89";"214,32";"253";"0,77"
"21/11/2018 07:44:10";"01";"60";"214,62";"256";"0,79";"214,96";"220,25";"0,89";"214,64";"247,75";"0,78"
"21/11/2018 07:44:20";"01";"59,8";"214,57";"257,25";"0,79";"214,95";"221,75";"0,89";"214,6";"249,25";"0,78"
"21/11/2018 07:44:30";"01";"59,8";"214,64";"257";"0,79";"215";"221,25";"0,89";"214,64";"248,75";"0,78"
"21/11/2018 07:44:40";"01";"60";"214,5";"263,75";"0,8";"214,92";"227";"0,9";"214,53";"255,25";"0,79"
"21/11/2018 07:44:50";"01";"60";"214,2";"270";"0,8";"214,78";"233";"0,9";"214,39";"262,25";"0,79"
"21/11/2018 07:45:00";"01";"60";"213,98";"273";"0,8";"214,34";"240,75";"0,91";"214,89";"267,25";"0,8"
"21/11/2018 07:45:10";"01";"60";"214,59";"288";"0,81";"214,03";"251,5";"0,91";"213,39";"291,75";"0,81"
"21/11/2018 07:45:20";"01";"60";"214,73";"286";"0,81";"214,14";"248,5";"0,91";"213,28";"289,5";"0,81"
"21/11/2018 07:45:30";"01";"60";"214,28";"300";"0,81";"213,84";"260,75";"0,91";"213,1";"301,25";"0,81"
"21/11/2018 07:45:40";"01";"59,8";"214,14";"307,25";"0,8";"213,82";"267,75";"0,9";"213,23";"308,25";"0,8"
"21/11/2018 07:45:50";"01";"59,8";"214,31";"298";"0,8";"213,81";"260,5";"0,9";"213,42";"299,25";"0,8"
"21/11/2018 07:46:00";"01";"59,8";"214,31";"298,5";"0,8";"213,78";"260,5";"0,9";"213,32";"299,5";"0,8"
"21/11/2018 07:46:10";"01";"60";"214,42";"298,25";"0,8";"213,73";"260,75";"0,9";"213,39";"300";"0,8"
"21/11/2018 07:46:20";"01";"60";"214,62";"294,75";"0,8";"213,75";"258";"0,91";"213,45";"298";"0,81"
"21/11/2018 07:46:30";"01";"59,8";"214,98";"285,75";"0,8";"213,87";"251";"0,91";"213,59";"291";"0,8"
"21/11/2018 07:46:40";"01";"59,8";"214,48";"286,25";"0,81";"213,75";"254,5";"0,93";"214,14";"289";"0,81"
"21/11/2018 07:46:50";"01";"60";"214,78";"286,75";"0,81";"213,96";"252,25";"0,91";"213,67";"290";"0,81"
"21/11/2018 07:47:00";"01";"59,8";"214,89";"285,75";"0,81";"214,17";"251,75";"0,91";"213,84";"289,25";"0,8"
"21/11/2018 07:47:10";"01";"59,8";"214,57";"290,5";"0,8";"214,03";"257,5";"0,91";"213,95";"292,75";"0,8"
"21/11/2018 07:47:20";"01";"60";"214,5";"292";"0,8";"213,92";"257";"0,91";"213,57";"294,5";"0,8"
"21/11/2018 07:47:30";"01";"60";"214,62";"288,5";"0,8";"213,95";"253,5";"0,9";"213,56";"290,5";"0,79"
"21/11/2018 07:47:40";"01";"59,8";"214,5";"284,25";"0,79";"213,78";"253,25";"0,9";"214,21";"285,5";"0,79"
"21/11/2018 07:47:50";"01";"60";"214,71";"277";"0,79";"214";"244";"0,89";"213,67";"279";"0,79"
"21/11/2018 07:48:00";"01";"59,8";"215,25";"274,25";"0,8";"214,37";"239";"0,9";"213,28";"277,75";"0,79"
"21/11/2018 07:48:10";"01";"59,8";"214,98";"276";"0,79";"214,32";"243,5";"0,89";"213,7";"279,25";"0,79"
"21/11/2018 07:48:20";"01";"59,8";"214,95";"277,75";"0,79";"214,25";"245,25";"0,89";"213,64";"281,5";"0,78"
"21/11/2018 07:48:30";"01";"60";"215,25";"269";"0,79";"214,78";"234,75";"0,89";"213,6";"271,5";"0,78"
"21/11/2018 07:48:40";"01";"60";"214,92";"264,75";"0,79";"214,84";"235,25";"0,9";"214,5";"264,75";"0,78"
"21/11/2018 07:48:50";"01";"59,8";"215,28";"257,25";"0,79";"215,14";"227,5";"0,89";"214,39";"258,25";"0,77"
"21/11/2018 07:49:00";"01";"59,8";"215,23";"252,25";"0,79";"215,09";"223,5";"0,89";"214,7";"251,75";"0,77"
"21/11/2018 07:49:10";"01";"59,8";"215,39";"246,5";"0,79";"215,56";"214,25";"0,89";"214,78";"242";"0,78"
"21/11/2018 07:49:20";"01";"59,8";"215,28";"250,75";"0,8";"215,5";"218";"0,9";"214,67";"246,25";"0,79"
"21/11/2018 07:49:30";"01";"59,8";"215,45";"253";"0,8";"215,42";"220,5";"0,9";"214,6";"251,25";"0,79"
"21/11/2018 07:49:40";"01";"59,8";"215,32";"253";"0,8";"215,32";"220,5";"0,9";"214,53";"251";"0,79"
"21/11/2018 07:49:50";"01";"59,8";"215,25";"253,25";"0,8";"215,48";"221";"0,9";"214,71";"249,75";"0,79"
"21/11/2018 07:50:00";"01";"59,8";"215,17";"253,5";"0,8";"215,39";"221,5";"0,9";"214,67";"250";"0,78"
"21/11/2018 07:50:11";"01";"60";"214,5";"268";"0,79";"214,67";"238";"0,9";"214,59";"263,5";"0,78"
"21/11/2018 07:50:20";"01";"59,8";"214,25";"272,25";"0,79";"214,57";"241,25";"0,9";"214,42";"267,75";"0,78"
"21/11/2018 07:50:30";"01";"60";"214,39";"271";"0,79";"214,64";"239,75";"0,89";"214,59";"266,25";"0,77"
"21/11/2018 07:50:40";"01";"59,8";"214,53";"265";"0,78";"214,67";"234,75";"0,89";"214,53";"261,25";"0,76"
"21/11/2018 07:50:50";"01";"60";"214,5";"268,5";"0,78";"214,5";"238";"0,88";"214,25";"265,5";"0,76"
"21/11/2018 07:51:00";"01";"59,8";"214,39";"268";"0,78";"214,45";"237,75";"0,88";"214,25";"264,75";"0,76"
"21/11/2018 07:51:10";"01";"58,3";"214,64";"261,25";"0,78";"214,82";"231";"0,89";"214,6";"256,25";"0,76"
"21/11/2018 07:51:20";"01";"59,8";"214,28";"266";"0,79";"214,57";"235,5";"0,9";"214,39";"262";"0,78"
"21/11/2018 07:51:30";"01";"59,8";"214,39";"269";"0,79";"214,56";"238";"0,9";"214,37";"264,75";"0,78"
"21/11/2018 07:51:40";"01";"59,8";"214,31";"274,5";"0,78";"214,5";"242,5";"0,89";"214,35";"269,75";"0,77"
"21/11/2018 07:51:50";"01";"60";"214,28";"268,5";"0,79";"214,53";"237,25";"0,89";"214,42";"263,75";"0,77"
"21/11/2018 07:52:00";"01";"60";"214,34";"263";"0,77";"214,34";"234";"0,89";"214,67";"258";"0,76"
"21/11/2018 07:52:10";"01";"59,8";"214,75";"257,75";"0,79";"214,6";"229,75";"0,89";"214,82";"254,25";"0,77"
"21/11/2018 07:52:20";"01";"59,8";"215,39";"244,5";"0,79";"215,25";"213,75";"0,89";"214,6";"240,5";"0,77"
"21/11/2018 07:52:30";"01";"59,8";"215,39";"240,75";"0,79";"215,46";"210,25";"0,89";"214,71";"236,75";"0,77"
"21/11/2018 07:52:40";"01";"59,8";"215,28";"242,5";"0,79";"215,39";"211,25";"0,89";"214,67";"237,75";"0,77"
"21/11/2018 07:52:50";"01";"59,8";"215,17";"243,75";"0,78";"215,35";"212,5";"0,88";"214,64";"238,75";"0,76"
"21/11/2018 07:53:00";"01";"60";"214,96";"245";"0,78";"215,14";"214";"0,88";"214,46";"240";"0,76"
"21/11/2018 07:53:10";"01";"59,8";"214,84";"249,5";"0,79";"214,98";"218";"0,89";"214,31";"245,25";"0,77"
"21/11/2018 07:53:20";"01";"59,8";"214,75";"250,75";"0,79";"214,92";"219,5";"0,89";"214,39";"246,25";"0,78"
"21/11/2018 07:53:30";"01";"60";"214,25";"255";"0,79";"214,48";"228,25";"0,91";"215";"250,75";"0,78"
"21/11/2018 07:53:40";"01";"59,8";"213,67";"258,75";"0,79";"213,95";"234,75";"0,92";"215,07";"255,25";"0,78"
"21/11/2018 07:53:50";"01";"60";"213,64";"259";"0,79";"213,92";"237,25";"0,93";"215,64";"254";"0,78"
"21/11/2018 07:54:00";"01";"59,8";"213,95";"258,25";"0,79";"214,37";"232,5";"0,89";"215,23";"252,5";"0,77"
"21/11/2018 07:54:10";"01";"59,8";"214,67";"258,25";"0,79";"214,75";"226";"0,89";"214,21";"255";"0,77"
"21/11/2018 07:54:20";"01";"59,8";"214,78";"254,75";"0,79";"214,96";"222,75";"0,89";"214,39";"251";"0,77"
"21/11/2018 07:54:30";"01";"59,8";"215,03";"252,75";"0,8";"215,03";"220,75";"0,9";"214,53";"248,75";"0,78"
"21/11/2018 07:54:40";"01";"59,8";"215,14";"276,75";"0,81";"214,28";"243";"0,9";"213,17";"282,25";"0,8"
"21/11/2018 07:54:50";"01";"60";"214,89";"280,25";"0,8";"213,96";"246,25";"0,9";"213,03";"285,75";"0,79"
"21/11/2018 07:55:00";"01";"59,8";"214,34";"293,5";"0,8";"213,17";"260,75";"0,9";"212,89";"300,75";"0,79"
"21/11/2018 07:55:10";"01";"59,8";"214,35";"292,5";"0,79";"213,25";"260";"0,9";"212,89";"298,5";"0,79"
"21/11/2018 07:55:20";"01";"59,8";"214,17";"293";"0,8";"213,06";"262";"0,9";"213,03";"297,75";"0,79"
"21/11/2018 07:55:30";"01";"59,8";"213,21";"322,5";"0,81";"212,39";"289";"0,91";"212,57";"329";"0,8"
"21/11/2018 07:55:40";"01";"59,8";"213,42";"321,5";"0,81";"212,56";"287,25";"0,91";"212,7";"326";"0,8"
"21/11/2018 07:55:50";"01";"59,8";"212,78";"324,75";"0,8";"212,14";"295,5";"0,9";"213,5";"328";"0,8"
"21/11/2018 07:56:00";"01";"60";"212,98";"328,75";"0,8";"212,25";"293,25";"0,91";"212,31";"333";"0,8"
"21/11/2018 07:56:10";"01";"59,8";"212,57";"326,75";"0,8";"212";"296,5";"0,9";"213,32";"329,25";"0,8"
"21/11/2018 07:56:20";"01";"59,8";"213,03";"329,75";"0,8";"212,25";"295,25";"0,91";"212,7";"334";"0,8"
"21/11/2018 07:56:30";"01";"60";"212,89";"339,25";"0,82";"212,14";"302";"0,91";"212,28";"344,25";"0,82"
"21/11/2018 07:56:40";"01";"59,8";"212,85";"340,75";"0,81";"212,14";"303,25";"0,91";"212,28";"345,25";"0,81"
"21/11/2018 07:56:50";"01";"59,8";"212,39";"353,25";"0,82";"211,64";"315,75";"0,92";"211,92";"358,75";"0,82"
"21/11/2018 07:57:00";"01";"59,8";"212,28";"360,25";"0,82";"211,6";"321";"0,92";"211,84";"366,25";"0,82"
"21/11/2018 07:57:10";"01";"59,8";"212,39";"357,5";"0,82";"211,71";"317";"0,91";"211,7";"362,75";"0,82"
"21/11/2018 07:57:20";"01";"60";"212,48";"355";"0,82";"211,73";"313";"0,91";"211,48";"360,25";"0,81"
"21/11/2018 07:57:30";"01";"59,8";"212,57";"352,25";"0,82";"211,78";"310,75";"0,91";"211,53";"357";"0,82"
"21/11/2018 07:57:40";"01";"59,8";"212,42";"351,5";"0,81";"211,67";"312,75";"0,91";"212";"356,5";"0,81"
"21/11/2018 07:57:50";"01";"59,8";"212,73";"344,75";"0,81";"211,89";"307,5";"0,91";"212,03";"351,25";"0,81"
"21/11/2018 07:58:00";"01";"59,3";"212,64";"344,25";"0,81";"212,12";"304,25";"0,91";"211,7";"349,5";"0,81"
"21/11/2018 07:58:10";"01";"59,8";"213,25";"312,75";"0,8";"213,07";"277,75";"0,91";"213";"314,5";"0,8"
"21/11/2018 07:58:20";"01";"59,8";"213,78";"295,5";"0,8";"213,5";"263,5";"0,92";"213,73";"297";"0,79"
"21/11/2018 07:58:30";"01";"59,8";"213,31";"299,75";"0,79";"213,28";"267,5";"0,9";"213,81";"299";"0,78"
"21/11/2018 07:58:40";"01";"59,8";"213,14";"295,5";"0,79";"213,45";"262,75";"0,9";"214,31";"290,75";"0,79"
"21/11/2018 07:58:51";"01";"60";"213,5";"295,75";"0,8";"213,75";"260,5";"0,9";"214";"291,25";"0,79"
"21/11/2018 07:59:00";"01";"60";"213,62";"293";"0,8";"213,89";"257,5";"0,9";"213,95";"289";"0,79"
"21/11/2018 07:59:10";"01";"59,8";"213,81";"293,5";"0,79";"213,89";"258";"0,9";"213,92";"291";"0,79"
"21/11/2018 07:59:20";"01";"59,8";"213,71";"292";"0,8";"213,85";"256,75";"0,9";"213,89";"289,25";"0,79"
"21/11/2018 07:59:30";"01";"59,8";"213,71";"291,75";"0,79";"213,89";"256";"0,9";"213,89";"288,25";"0,78"
"21/11/2018 07:59:40";"01";"60";"213,31";"296,75";"0,79";"213,67";"260,75";"0,9";"213,67";"292,75";"0,78"
"21/11/2018 07:59:50";"01";"59,8";"212,78";"308,5";"0,79";"213,03";"275,25";"0,91";"214,14";"303,5";"0,79"
"21/11/2018 08:00:00";"01";"60";"211,89";"320,5";"0,8";"212,39";"291,75";"0,91";"214,75";"314,75";"0,79"
"21/11/2018 08:00:10";"01";"59,8";"212,23";"321";"0,8";"212,59";"287,75";"0,92";"213,89";"316,5";"0,79"
"21/11/2018 08:00:20";"01";"60";"211,92";"323,75";"0,8";"211,92";"296,25";"0,91";"214,82";"318,5";"0,8"
"21/11/2018 08:00:30";"01";"60";"212,64";"322,75";"0,8";"212,89";"286,5";"0,91";"213,56";"319,5";"0,8"
"21/11/2018 08:00:40";"01";"60";"212,71";"321,25";"0,8";"213";"284";"0,91";"213,39";"318";"0,79"
"21/11/2018 08:00:50";"01";"60";"213,32";"306";"0,79";"213,46";"271,75";"0,9";"214,03";"303,75";"0,79"
"21/11/2018 08:01:00";"01";"59,8";"213,34";"300";"0,8";"213,59";"267";"0,91";"214,17";"297";"0,79"
"21/11/2018 08:01:10";"01";"60";"213,25";"298,5";"0,79";"213,53";"266";"0,9";"214,07";"294,75";"0,78"
"21/11/2018 08:01:20";"01";"59,8";"213,25";"297,75";"0,8";"213,53";"265,75";"0,91";"214,07";"294,25";"0,79"
"21/11/2018 08:01:30";"01";"59,8";"213,42";"292,5";"0,8";"213,64";"261,25";"0,91";"214,17";"290,75";"0,79"
"21/11/2018 08:01:40";"01";"60";"213,42";"291,5";"0,79";"213,53";"260";"0,9";"214,12";"289,5";"0,78"
"21/11/2018 08:01:50";"01";"60";"213,39";"292";"0,78";"213,45";"260,25";"0,9";"214,12";"289,25";"0,77"
"21/11/2018 08:02:00";"01";"59,8";"213,75";"281";"0,79";"213,71";"251,5";"0,9";"214,56";"278";"0,78"
"21/11/2018 08:02:10";"01";"59,3";"214,46";"271,25";"0,79";"214,37";"239,75";"0,91";"214,53";"268,75";"0,78"
"21/11/2018 08:02:20";"01";"60";"213,89";"269,75";"0,79";"214";"244,5";"0,91";"215,45";"265,75";"0,79"
"21/11/2018 08:02:30";"01";"60";"214,25";"266,25";"0,8";"214,48";"237,75";"0,9";"215,14";"261,75";"0,79"
"21/11/2018 08:02:40";"01";"60";"213,71";"271,75";"0,79";"214,07";"246";"0,9";"215,45";"266,75";"0,78"
"21/11/2018 08:02:50";"01";"60";"213,78";"275,25";"0,8";"214,06";"247,25";"0,9";"215,17";"269,75";"0,78"
"21/11/2018 08:03:00";"01";"60";"214,45";"269,25";"0,79";"214,6";"236,75";"0,9";"214,5";"265";"0,78"
"21/11/2018 08:03:10";"01";"59,8";"214,03";"285,5";"0,8";"214,1";"251";"0,9";"214,07";"281,75";"0,79"
"21/11/2018 08:03:20";"01";"59,8";"214";"293,5";"0,8";"213,75";"258,25";"0,9";"213,67";"293";"0,8"
"21/11/2018 08:03:30";"01";"60";"213,89";"296,25";"0,8";"213,67";"260,5";"0,9";"213,62";"294,25";"0,79"
"21/11/2018 08:03:40";"01";"60";"213,75";"297";"0,8";"213,62";"261";"0,9";"213,71";"293,75";"0,79"
"21/11/2018 08:03:50";"01";"59,8";"213,84";"310";"0,81";"213,09";"273,25";"0,91";"212,78";"313,5";"0,8"
"21/11/2018 08:04:00";"01";"59,8";"213,75";"316,5";"0,81";"212,89";"279,25";"0,91";"212,59";"320,5";"0,81"
"21/11/2018 08:04:10";"01";"59,8";"213,92";"311,75";"0,81";"213,21";"275,5";"0,91";"212,89";"316";"0,81"
"21/11/2018 08:04:20";"01";"59,5";"213,89";"308,75";"0,81";"213,28";"273,25";"0,91";"213";"312,5";"0,8"
"21/11/2018 08:04:30";"01";"59,8";"213,96";"308,25";"0,81";"213,31";"272,5";"0,9";"213,03";"311,75";"0,8"
"21/11/2018 08:04:40";"01";"60";"214,23";"300,5";"0,8";"213,5";"265,25";"0,9";"213,25";"303,5";"0,8"
"21/11/2018 08:04:50";"01";"60";"214,5";"295,25";"0,8";"213,82";"260,5";"0,9";"213,62";"298,75";"0,8"
"21/11/2018 08:05:00";"01";"60";"214,53";"296,25";"0,8";"213,78";"261,25";"0,9";"213,45";"300,75";"0,8"
"21/11/2018 08:05:10";"01";"60";"214,62";"299,5";"0,8";"213,7";"264,75";"0,9";"213,42";"303,75";"0,8"
"21/11/2018 08:05:20";"01";"59,8";"214,17";"309,75";"0,79";"213,23";"276,5";"0,9";"213,6";"314";"0,79"
"21/11/2018 08:05:30";"01";"60";"214,25";"307,75";"0,8";"213,48";"274,25";"0,91";"213,75";"311,25";"0,8"
"21/11/2018 08:05:40";"01";"59,8";"213,64";"317,5";"0,81";"213,03";"283,5";"0,91";"213,39";"321,5";"0,81"
